orden	loc	area	mhab1	mhab2	point	name	ox	oy	x	y	species	code	year	n	densm2
59540	IN	OLD	S	S	10	INS10	38,27	215,66	238,27	515,66	00DA	seedling	1999	0	0,00
59541	IN	OLD	S	S	11	INS11	64,45	153,17	264,45	453,17	00DA	seedling	1999	0	0,00
59542	IN	OLD	S	S	12	INS12	49,4	119,42	249,40	419,42	00DA	seedling	1999	0	0,00
59543	IN	OLD	S	S	13	INS13	41,48	101,58	241,48	401,58	00DA	seedling	1999	0	0,00
59544	IN	OLD	S	S	14	INS14	18,37	60,51	218,37	360,51	00DA	seedling	1999	0	0,00
59545	IN	OLD	S	S	15	INS15	-11,69	17,79	188,31	317,79	00DA	seedling	1999	0	0,00
59546	IN	OLD	S	S	16	INS16	-22,45	181,87	177,55	481,87	00DA	seedling	1999	0	0,00
59547	IN	OLD	S	S	17	INS17	-20,34	187,99	179,66	487,99	00DA	seedling	1999	0	0,00
59548	IN	OLD	S	S	18	INS18	-34,1	195,3	165,90	495,30	00DA	seedling	1999	0	0,00
59549	IN	OLD	S	S	19	INS19	-37,93	189,71	162,07	489,71	00DA	seedling	1999	0	0,00
59550	IN	OLD	S	S	20	INS20	-33,6	183,89	166,40	483,89	00DA	seedling	1999	0	0,00
59551	IN	OLD	S	S	21	INS21	-126,72	113,39	73,28	413,39	00DA	seedling	1999	0	0,00
59552	IN	OLD	S	S	22	INS22	-121,52	122,4	78,48	422,40	00DA	seedling	1999	0	0,00
59553	IN	OLD	S	S	23	INS23	-119,72	125,51	80,28	425,51	00DA	seedling	1999	0	0,00
59554	IN	OLD	S	S	24	INS24	-105,19	131,66	94,81	431,66	00DA	seedling	1999	0	0,00
59555	IN	OLD	S	S	25	INS25	-47,9	186,46	152,10	486,46	00DA	seedling	1999	0	0,00
59556	IN	OLD	S	S	26	INS26	-59,07	175,52	140,93	475,52	00DA	seedling	1999	0	0,00
59557	IN	OLD	S	S	27	INS27	-62,49	159,37	137,51	459,37	00DA	seedling	1999	0	0,00
59558	IN	OLD	S	S	28	INS28	-63,07	146,29	136,93	446,29	00DA	seedling	1999	0	0,00
59559	IN	OLD	S	S	29	INS29	-99,03	135,37	100,97	435,37	00DA	seedling	1999	0	0,00
59560	IN	OLD	S	S	30	INS30	-82,28	137,3	117,72	437,30	00DA	seedling	1999	0	0,00
59561	IN	OLD	S	S	31	INS31	-73,7	173,94	126,30	473,94	00DA	seedling	1999	0	0,00
59562	IN	OLD	S	S	32	INS32	-81,71	175,23	118,29	475,23	00DA	seedling	1999	0	0,00
59563	IN	OLD	S	S	33	INS33	-100,78	181,99	99,22	481,99	00DA	seedling	1999	0	0,00
59564	IN	OLD	S	S	34	INS34	-106,45	190,95	93,55	490,95	00DA	seedling	1999	0	0,00
59565	IN	OLD	S	S	35	INS35	-118,26	201,78	81,74	501,78	00DA	seedling	1999	0	0,00
59566	IN	OLD	S	S	36	INS36	-122,72	187,87	77,28	487,87	00DA	seedling	1999	0	0,00
59567	IN	OLD	S	S	37	INS37	-121,86	176,31	78,14	476,31	00DA	seedling	1999	0	0,00
59568	IN	OLD	S	S	38	INS38	-120,65	157,17	79,35	457,17	00DA	seedling	1999	0	0,00
59569	IN	OLD	S	S	39	INS39	-109,58	159,43	90,42	459,43	00DA	seedling	1999	0	0,00
59570	IN	OLD	S	S	40	INS40	-102,19	165,95	97,81	465,95	00DA	seedling	1999	0	0,00
59571	IN	OLD	A	Hhel		Hhel	-59,72	10,24	140,28	310,24	Hhel	seedling	1999	00	00
59572	IN	OLD	B	Rmyr		Rmyr	-63,09	14,04	136,91	314,04	Rmyr	seedling	1999	00	00
59573	IN	OLD	B	Aita		Aita	-72,75	113,11	127,25	413,11	Aita	seedling	1999	00	00
59574	IN	OLD	B	Rsic		Rsic	-83,44	92,37	116,56	392,37	Rsic	seedling	1999	00	00
59575	IN	OLD	A	Cgra		Cgra	-80,17	94,25	119,83	394,25	Cgra	seedling	1999	00	00
59577	IN	OLD	A	Aova		Aova	-81,87	43,62	118,13	343,62	Aova	seedling	1999	00	00
59578	IN	OLD	A	Rulm		Rulm	-61,74	2,21	138,26	302,21	Rulm	seedling	1999	00	00
59579	IN	OLD	B	Pbro		Pbro	-21,22	178,68	178,78	478,68	Pbro	seedling	1999	00	00
59580	IN	OLD	B	Podo		Podo	-92,81	86,99	107,19	386,99	Podo	seedling	1999	00	00
59581	IN	OLD	A	Joxy		Joxy	-74,61	95,59	125,39	395,59	Joxy	seedling	1999	00	00
59582	OUT	DRCHA	B	Dlau		Dlau	-78,39	-219,96	121,61	80,04	Dlau	seedling	1999	00	00
59583	OUT	DRCHA	A	Sari		Sari	-78,47	-219,89	121,53	80,11	Sari	seedling	1999	00	00
59584	IN	OLD	A	Lspl		Lspl	-75,73	253,81	124,27	553,81	Lspl	seedling	1999	00	00
59705	OUT	DRCHA	A	A	1	DRCHAA1	-142,39	-174,11	57,61	125,89	Larb	seed	1999	0	0,00
59706	OUT	DRCHA	A	A	2	DRCHAA2	-87,78	-139,08	112,22	160,92	Rspp	seed	1999	0	0,00
59707	OUT	DRCHA	A	A	3	DRCHAA3	-110,72	-192,83	89,28	107,17	Pmah	seed	1999	55	331,33
59708	OUT	DRCHA	A	A	4	DRCHAA4	-129,44	-146,44	70,56	153,56	Larb	seed	1999	0	0,00
59709	OUT	DRCHA	A	A	5	DRCHAA5	-123,65	-141,93	76,35	158,07	Larb	seed	1999	22	132,53
59710	OUT	DRCHA	A	A	6	DRCHAA6	-127,37	-146,81	72,63	153,19	Cmon	seed	1999	2	12,05
59711	OUT	DRCHA	A	A	7	DRCHAA7	-113,46	-134,42	86,54	165,58	Pmah	seed	1999	0	0,00
59712	OUT	DRCHA	A	A	8	DRCHAA8	-103,28	-137,09	96,72	162,91	Pmah	seed	1999	00	00
59713	OUT	DRCHA	A	A	9	DRCHAA9	-109,77	-127,19	90,23	172,81	Rspp	seed	1999	21	126,51
59714	OUT	DRCHA	A	A	10	DRCHAA10	-130,96	-140,55	69,04	159,45	Cmon	seed	1999	4	24,10
59715	OUT	DRCHA	B	B	1	DRCHAB1	-129,19	-174,93	70,81	125,07	Bvul	seed	1999	4	24,10
59716	OUT	DRCHA	B	B	2	DRCHAB2	-113,79	-184,51	86,21	115,49	Jcom	seed	1999	0	0,00
59717	OUT	DRCHA	B	B	3	DRCHAB3	-116,93	-169,65	83,07	130,35	Jcom	seed	1999	0	0,00
59718	OUT	DRCHA	B	B	4	DRCHAB4	-98,33	-169,65	101,67	130,35	Jcom	seed	1999	0	0,00
59719	OUT	DRCHA	B	B	5	DRCHAB5	-105,33	-141,95	94,67	158,05	Bvul	seed	1999	0	0,00
59720	OUT	DRCHA	B	B	6	DRCHAB6	-138,93	-135,95	61,07	164,05	Jcom	seed	1999	0	0,00
59721	OUT	DRCHA	B	B	7	DRCHAB7	-159,23	-128,56	40,77	171,44	Bvul	seed	1999	0	0,00
59722	OUT	DRCHA	B	B	8	DRCHAB8	-71,94	-89,94	128,06	210,06	Rsax	seed	1999	3	18,07
59723	OUT	DRCHA	B	B	9	DRCHAB9	-137,82	-163,28	62,18	136,72	Rsax	seed	1999	0	0,00
59724	OUT	DRCHA	N	N	1	DRCHAN1	-77,82	-208,17	122,18	91,83	Agra	seed	1999	0	0,00
59725	OUT	DRCHA	N	N	2	DRCHAN2	-68,86	-109,48	131,14	190,52	Agra	seed	1999	0	0,00
59726	OUT	DRCHA	N	N	3	DRCHAN3	-92,26	-85,91	107,74	214,09	Agra	seed	1999	5	30,12
59727	OUT	DRCHA	N	N	4	DRCHAN4	-150,56	-104	49,44	196,00	Agra	seed	1999	0	0,00
59728	OUT	DRCHA	N	N	5	DRCHAN5	-158,41	-124,7	41,59	175,30	Qile	seed	1999	0	0,00
59729	OUT	DRCHA	N	N	6	DRCHAN6	-173,3	-138,96	26,70	161,04	Agra	seed	1999	0	0,00
59730	OUT	DRCHA	N	N	7	DRCHAN7	-160,59	-125,85	39,41	174,15	Qile	seed	1999	0	0,00
59731	OUT	DRCHA	N	N	8	DRCHAN8	-161,34	-137,91	38,66	162,09	Qfag	seed	1999	1	6,02
59732	OUT	DRCHA	N	N	9	DRCHAN9	-95,31	-84,56	104,69	215,44	Agra	seed	1999	4	24,10
59733	OUT	DRCHA	N	N	10	DRCHAN10	-69,15	-86,06	130,85	213,94	Agra	seed	1999	4	24,10
59734	OUT	DRCHA	P	P	1	DRCHAP1	-83,58	-131,81	116,42	168,19	Pnig	seed	1999	13	78,31
59735	OUT	DRCHA	P	P	2	DRCHAP2	-71,94	-117,94	128,06	182,06	Pnig	seed	1999	00	00
59736	OUT	DRCHA	P	P	3	DRCHAP3	-69,42	-103,66	130,58	196,34	Pnig	seed	1999	10	60,24
59737	OUT	DRCHA	P	P	4	DRCHAP4	-96,97	-103,49	103,03	196,51	Pnig	seed	1999	3	18,07
59738	OUT	DRCHA	P	P	5	DRCHAP5	-124,53	-123,87	75,47	176,13	Pnig	seed	1999	28	168,67
59739	OUT	DRCHA	P	P	6	DRCHAP6	-155,32	-116,42	44,68	183,58	Pnig	seed	1999	5	30,12
59740	OUT	DRCHA	P	P	7	DRCHAP7	-186,87	-142,96	13,13	157,04	Pnig	seed	1999	00	00
59741	OUT	DRCHA	P	P	8	DRCHAP8	-172,86	-152,77	27,14	147,23	Pnig	seed	1999	00	00
59742	OUT	DRCHA	P	P	9	DRCHAP9	-148,18	-172,55	51,82	127,45	Pnig	seed	1999	6	36,14
59743	OUT	DRCHA	P	P	10	DRCHAP10	-138,13	-198,23	61,87	101,77	Pnig	seed	1999	3	18,07
59744	OUT	DRCHA	R	R	1	DRCHAR1	-100,58	-166,77	99,42	133,23	00DA	seed	1999	0	0,00
59745	OUT	DRCHA	R	R	2	DRCHAR2	-112,97	-165,69	87,03	134,31	00DA	seed	1999	0	0,00
59746	OUT	DRCHA	R	R	3	DRCHAR3	-115,09	-155,51	84,91	144,49	00DA	seed	1999	2	12,05
59747	OUT	DRCHA	R	R	4	DRCHAR4	-120,63	-155,06	79,37	144,94	00DA	seed	1999	4	24,10
59748	OUT	DRCHA	R	R	5	DRCHAR5	-116,93	-148,65	83,07	151,35	00DA	seed	1999	0	0,00
59749	OUT	DRCHA	R	R	6	DRCHAR6	-105,14	-121,67	94,86	178,33	00DA	seed	1999	1	6,02
59750	OUT	DRCHA	R	R	7	DRCHAR7	-121,42	-122,95	78,58	177,05	00DA	seed	1999	0	0,00
59751	OUT	DRCHA	R	R	8	DRCHAR8	-122,37	-127,19	77,63	172,81	00DA	seed	1999	1	6,02
59752	OUT	DRCHA	R	R	9	DRCHAR9	-123,68	-132,25	76,32	167,75	00DA	seed	1999	0	0,00
59753	OUT	DRCHA	R	R	10	DRCHAR10	-126,49	-136,84	73,51	163,16	00DA	seed	1999	2	12,05
59754	OUT	DRCHA	S	S	1	DRCHAS1	-137,93	-185,02	62,07	114,98	00DA	seed	1999	0	0,00
59755	OUT	DRCHA	S	S	2	DRCHAS2	-130,24	-177,2	69,76	122,80	00DA	seed	1999	0	0,00
59756	OUT	DRCHA	S	S	3	DRCHAS3	-121,01	-171,79	78,99	128,21	00DA	seed	1999	0	0,00
59757	OUT	DRCHA	S	S	4	DRCHAS4	-114,1	-181,03	85,90	118,97	00DA	seed	1999	00	00
59758	OUT	DRCHA	S	S	5	DRCHAS5	-103,93	-184,36	96,07	115,64	00DA	seed	1999	00	00
59759	OUT	DRCHA	S	S	6	DRCHAS6	-89,77	-179,53	110,23	120,47	00DA	seed	1999	0	0,00
59760	OUT	DRCHA	S	S	7	DRCHAS7	-80,93	-169,65	119,07	130,35	00DA	seed	1999	00	00
59761	OUT	DRCHA	S	S	8	DRCHAS8	-75,9	-149,55	124,10	150,45	00DA	seed	1999	0	0,00
59762	OUT	DRCHA	S	S	9	DRCHAS9	-81,35	-140,11	118,65	159,89	00DA	seed	1999	00	00
59763	OUT	DRCHA	S	S	10	DRCHAS10	-87,38	-125,23	112,62	174,77	00DA	seed	1999	0	0,00
59764	OUT	ESQ	A	A	11	ESQA11	192,98	721,84	392,98	1021,84	Larb	seed	1999	0	0,00
59765	OUT	ESQ	A	A	12	ESQA12	120,46	592,48	320,46	892,48	Rspp	seed	1999	1	6,02
59766	OUT	ESQ	A	A	13	ESQA13	104,04	645,26	304,04	945,26	Cmon	seed	1999	1	6,02
59767	OUT	ESQ	A	A	14	ESQA14	109,57	662,81	309,57	962,81	Cmon	seed	1999	00	00
59768	OUT	ESQ	A	A	15	ESQA15	188,35	697,43	388,35	997,43	Larb	seed	1999	16	96,39
59769	OUT	ESQ	A	A	16	ESQA16	200,1	730,64	400,10	1030,64	Pmah	seed	1999	20	120,48
59770	OUT	ESQ	A	A	17	ESQA17	206,6	731,79	406,60	1031,79	Rspp	seed	1999	0	0,00
59771	OUT	ESQ	A	A	18	ESQA18	189,76	700,85	389,76	1000,85	Rspp	seed	1999	0	0,00
59772	OUT	ESQ	A	A	19	ESQA19	194,48	705,9	394,48	1005,90	Pmah	seed	1999	30	180,72
59773	OUT	ESQ	A	A	20	ESQA20	202,49	724,07	402,49	1024,07	Cmon	seed	1999	0	0,00
59774	OUT	ESQ	B	B	10	ESQB10	125,04	696,43	325,04	996,43	Rsax	seed	1999	0	0,00
59775	OUT	ESQ	B	B	11	ESQB11	54,23	461,92	254,23	761,92	Jcom	seed	1999	0	0,00
59776	OUT	ESQ	B	B	12	ESQB12	76,74	499	276,74	799,00	Jcom	seed	1999	0	0,00
59777	OUT	ESQ	B	B	13	ESQB13	96,89	536,01	296,89	836,01	Bvul	seed	1999	0	0,00
59778	OUT	ESQ	B	B	14	ESQB14	111,85	568,09	311,85	868,09	Jcom	seed	1999	0	0,00
59779	OUT	ESQ	B	B	15	ESQB15	24,72	451,18	224,72	751,18	Rsax	seed	1999	0	0,00
59780	OUT	ESQ	B	B	16	ESQB16	113,73	663,93	313,73	963,93	Bvul	seed	1999	0	0,00
59781	OUT	ESQ	B	B	17	ESQB17	180,2	711,09	380,20	1011,09	Jcom	seed	1999	1	6,02
59782	OUT	ESQ	B	B	18	ESQB18	202,61	716,66	402,61	1016,66	Bvul	seed	1999	0	0,00
59783	OUT	ESQ	B	B	19	ESQB19	70,37	483,19	270,37	783,19	Bvul	seed	1999	0	0,00
59784	OUT	ESQ	B	B	20	ESQB20	68,41	484,77	268,41	784,77	Rsax	seed	1999	0	0,00
59785	OUT	ESQ	N	N	11	ESQN11	199,05	721,98	399,05	1021,98	Agra	seed	1999	0	0,00
59786	OUT	ESQ	N	N	12	ESQN12	190,69	715,93	390,69	1015,93	Agra	seed	1999	1	6,02
59787	OUT	ESQ	N	N	13	ESQN13	183,78	724,23	383,78	1024,23	Agra	seed	1999	1	6,02
59788	OUT	ESQ	N	N	14	ESQN14	109,15	681,02	309,15	981,02	Agra	seed	1999	3	18,07
59789	OUT	ESQ	N	N	15	ESQN15	105,64	627,2	305,64	927,20	Agra	seed	1999	0	0,00
59790	OUT	ESQ	N	N	16	ESQN16	72,86	520,68	272,86	820,68	Agra	seed	1999	0	0,00
59791	OUT	ESQ	N	N	17	ESQN17	67,22	497,63	267,22	797,63	Agra	seed	1999	0	0,00
59792	OUT	ESQ	N	N	18	ESQN18	22,95	464,65	222,95	764,65	Qile	seed	1999	0	0,00
59793	OUT	ESQ	N	N	19	ESQN19	27,24	466,68	227,24	766,68	Agra	seed	1999	0	0,00
59794	OUT	ESQ	N	N	20	ESQN20	40,65	479,61	240,65	779,61	Qile	seed	1999	0	0,00
59795	OUT	ESQ	P	P	11	ESQP11	72,56	530,14	272,56	830,14	Pnig	seed	1999	0	0,00
59796	OUT	ESQ	P	P	12	ESQP12	75,83	480,04	275,83	780,04	Pnig	seed	1999	0	0,00
59797	OUT	ESQ	P	P	13	ESQP13	96,89	513,11	296,89	813,11	Pnig	seed	1999	2	12,05
59798	OUT	ESQ	P	P	14	ESQP14	112,37	560,3	312,37	860,30	Pnig	seed	1999	1	6,02
59799	OUT	ESQ	P	P	15	ESQP15	105,02	612,91	305,02	912,91	Pnig	seed	1999	0	0,00
59800	OUT	ESQ	P	P	16	ESQP16	119,46	606,75	319,46	906,75	Pnig	seed	1999	00	00
59801	OUT	ESQ	P	P	17	ESQP17	153,06	664,16	353,06	964,16	Pnig	seed	1999	0	0,00
59802	OUT	ESQ	P	P	18	ESQP18	172,49	712,72	372,49	1012,72	Pnig	seed	1999	1	6,02
59803	OUT	ESQ	P	P	19	ESQP19	196,42	716,93	396,42	1016,93	Pnig	seed	1999	3	18,07
59804	OUT	ESQ	P	P	20	ESQP20	218,78	732,59	418,78	1032,59	Pnig	seed	1999	00	00
59805	OUT	ESQ	R	R	11	ESQR11	54,23	489,22	254,23	789,22	00DA	seed	1999	0	0,00
59806	OUT	ESQ	R	R	12	ESQR12	50,95	486,8	250,95	786,80	00DA	seed	1999	0	0,00
59807	OUT	ESQ	R	R	13	ESQR13	63,36	496,02	263,36	796,02	00DA	seed	1999	0	0,00
59808	OUT	ESQ	R	R	14	ESQR14	87,65	502,75	287,65	802,75	00DA	seed	1999	0	0,00
59809	OUT	ESQ	R	R	15	ESQR15	83	580,33	283,00	880,33	00DA	seed	1999	0	0,00
59810	OUT	ESQ	R	R	16	ESQR16	92,74	630,44	292,74	930,44	00DA	seed	1999	0	0,00
59811	OUT	ESQ	R	R	17	ESQR17	89,22	651,06	289,22	951,06	00DA	seed	1999	0	0,00
59812	OUT	ESQ	R	R	18	ESQR18	114,49	693,04	314,49	993,04	00DA	seed	1999	0	0,00
59813	OUT	ESQ	R	R	19	ESQR19	140,33	707,65	340,33	1007,65	00DA	seed	1999	0	0,00
59814	OUT	ESQ	R	R	20	ESQR20	187,63	730,9	387,63	1030,90	00DA	seed	1999	0	0,00
59815	OUT	ESQ	S	S	11	ESQS11	63,75	469,22	263,75	769,22	00DA	seed	1999	0	0,00
59816	OUT	ESQ	S	S	12	ESQS12	83,74	489,47	283,74	789,47	00DA	seed	1999	0	0,00
59817	OUT	ESQ	S	S	13	ESQS13	73,89	513,11	273,89	813,11	00DA	seed	1999	00	00
59818	OUT	ESQ	S	S	14	ESQS14	87,19	547,57	287,19	847,57	00DA	seed	1999	0	0,00
59819	OUT	ESQ	S	S	15	ESQS15	103,23	571,95	303,23	871,95	00DA	seed	1999	0	0,00
59820	OUT	ESQ	S	S	16	ESQS16	142,41	671,61	342,41	971,61	00DA	seed	1999	00	00
59821	OUT	ESQ	S	S	17	ESQS17	144,45	694,82	344,45	994,82	00DA	seed	1999	0	0,00
59822	OUT	ESQ	S	S	18	ESQS18	167	692,25	367,00	992,25	00DA	seed	1999	00	00
59823	OUT	ESQ	S	S	19	ESQS19	167	708,75	367,00	1008,75	00DA	seed	1999	0	0,00
59824	OUT	ESQ	S	S	20	ESQS20	203,81	731,47	403,81	1031,47	00DA	seed	1999	0	0,00
59825	OUT	ESQ	A	X	1	ESQX1	253,58	787,98	453,58	1087,98	Jpho	seed	1999	00	00
59826	OUT	ESQ	A	X	2	ESQX2	247,83	786,92	447,83	1086,92	Jpho	seed	1999	0	0,00
59827	OUT	ESQ	A	X	3	ESQX3	249,31	795,29	449,31	1095,29	Jpho	seed	1999	0	0,00
59828	OUT	ESQ	A	X	4	ESQX4	259,61	813,13	459,61	1113,13	Jpho	seed	1999	0	0,00
59829	OUT	ESQ	A	X	5	ESQX5	265,47	819	465,47	1119,00	Jpho	seed	1999	0	0,00
59830	OUT	ESQ	A	X	6	ESQX6	264,93	824,55	464,93	1124,55	Jpho	seed	1999	0	0,00
59831	OUT	ESQ	A	X	7	ESQX7	173,22	725,15	373,22	1025,15	Jpho	seed	1999	6	36,14
59832	OUT	ESQ	A	X	8	ESQX8	167,54	725,65	367,54	1025,65	Jpho	seed	1999	1	6,02
59833	OUT	ESQ	A	X	9	ESQX9	135,27	721,55	335,27	1021,55	Jpho	seed	1999	4	24,10
59834	OUT	ESQ	A	X	10	ESQX10	208,53	742,84	408,53	1042,84	Jpho	seed	1999	1	6,02
59835	OUT	ESQ	A	X	11	ESQX11	211,07	752,31	411,07	1052,31	Jpho	seed	1999	1	6,02
59836	OUT	ESQ	A	X	12	ESQX12	253,52	814,76	453,52	1114,76	Jpho	seed	1999	0	0,00
59837	IN	NEW	A	A	55	I0055	18,33	294,78	218,33	594,78	Rspp	seed	1999	0	0,00
59838	IN	NEW	A	A	56	I0056	25,76	303,8	225,76	603,80	Pmah	seed	1999	72	433,73
59839	IN	NEW	A	A	57	I0057	27,42	315,77	227,42	615,77	Rspp	seed	1999	0	0,00
59840	IN	NEW	A	A	58	I0058	22,63	340,83	222,63	640,83	Rspp	seed	1999	0	0,00
59841	IN	NEW	A	A	59	I0059	33,43	345,51	233,43	645,51	Rspp	seed	1999	1	6,02
59842	IN	NEW	A	A	60	I0060	134,91	283,35	334,91	583,35	Pmah	seed	1999	46	277,11
59843	IN	NEW	A	A	61	I0061	122,27	271,91	322,27	571,91	Pmah	seed	1999	22	132,53
59844	IN	NEW	A	A	62	I0062	129,18	259,58	329,18	559,58	Pmah	seed	1999	53	319,28
59845	IN	NEW	A	A	63	I0063	108,85	326,34	308,85	626,34	Rspp	seed	1999	0	0,00
59846	IN	NEW	A	A	64	I0064	120,93	360,33	320,93	660,33	Larb	seed	1999	0	0,00
59847	IN	NEW	A	A	65	I0065	129,26	371,53	329,26	671,53	Cmon	seed	1999	0	0,00
59848	IN	NEW	A	A	66	I0066	102,33	381,64	302,33	681,64	Jpho	seed	1999	0	0,00
59849	IN	NEW	A	A	67	I0067	100,03	385,43	300,03	685,43	Jpho	seed	1999	0	0,00
59850	IN	NEW	A	A	71	I0071	24,17	346,32	224,17	646,32	Cmon	seed	1999	1	6,02
59851	IN	NEW	A	A	72	I0072	-4,14	288,12	195,86	588,12	Cmon	seed	1999	0	0,00
59852	IN	NEW	A	A	73	I0073	56,88	212,38	256,88	512,38	Pmah	seed	1999	9	54,22
59853	IN	NEW	A	A	74	I0074	65,82	202,81	265,82	502,81	Pmah	seed	1999	13	78,31
59854	IN	NEW	A	A	75	I0075	74,83	389,47	274,83	689,47	Jpho	seed	1999	0	0,00
59855	IN	NEW	A	A	76	I0076	79,74	386,03	279,74	686,03	Jpho	seed	1999	0	0,00
59856	IN	NEW	A	A	77	I0077	76,96	382,35	276,96	682,35	Jpho	seed	1999	1	6,02
59857	IN	NEW	A	A	78	I0078	93,66	254,79	293,66	554,79	Jpho	seed	1999	7	42,17
59858	IN	NEW	A	A	54b	I0054b	18,39	281,15	218,39	581,15	Rspp	seed	1999	0	0,00
59859	IN	NEW	B	B	41	INB41	36,26	285,24	236,26	585,24	Jcom	seed	1999	0	0,00
59860	IN	NEW	B	B	42	INB42	28,37	287,65	228,37	587,65	Jcom	seed	1999	0	0,00
59861	IN	NEW	B	B	43	INB43	25,32	296,01	225,32	596,01	Bvul	seed	1999	0	0,00
59862	IN	NEW	B	B	44	INB44	18,67	305,51	218,67	605,51	Bvul	seed	1999	0	0,00
59863	IN	NEW	B	B	45	INB45	28,06	308,5	228,06	608,50	Bvul	seed	1999	1	6,02
59864	IN	NEW	B	B	46	INB46	24,99	311,07	224,99	611,07	Jcom	seed	1999	0	0,00
59865	IN	NEW	B	B	47	INB47	38,18	331,89	238,18	631,89	Jcom	seed	1999	0	0,00
59866	IN	NEW	B	B	48	INB48	43,88	331,09	243,88	631,09	Bvul	seed	1999	0	0,00
59867	IN	NEW	B	B	49	INB49	52,54	349,67	252,54	649,67	Jcom	seed	1999	0	0,00
59868	IN	NEW	B	B	50	INB50	40,78	363,25	240,78	663,25	Bvul	seed	1999	0	0,00
59869	IN	NEW	B	B	51	INB51	51,58	371,55	251,58	671,55	Jcom	seed	1999	0	0,00
59870	IN	NEW	B	B	52	INB52	51,44	374,95	251,44	674,95	Bvul	seed	1999	0	0,00
59871	IN	NEW	B	B	53	INB53	54,91	384,49	254,91	684,49	Bvul	seed	1999	0	0,00
59872	IN	NEW	B	B	54	INB54	43,99	399,41	243,99	699,41	Bvul	seed	1999	0	0,00
59873	IN	NEW	B	B	55	INB55	53,19	403,7	253,19	703,70	Jcom	seed	1999	0	0,00
59874	IN	NEW	B	B	56	INB56	49,79	409,59	249,79	709,59	Bvul	seed	1999	0	0,00
59875	IN	NEW	B	B	57	INB57	56,96	417,8	256,96	717,80	Jcom	seed	1999	0	0,00
59876	IN	NEW	B	B	58	INB58	66,69	423,15	266,69	723,15	Jcom	seed	1999	0	0,00
59877	IN	NEW	B	B	59	INB59	66,35	432,1	266,35	732,10	Bvul	seed	1999	0	0,00
59878	IN	NEW	B	B	60	INB60	66,06	443,03	266,06	743,03	Bvul	seed	1999	0	0,00
59879	IN	NEW	B	B	61	INB61	76,22	437,48	276,22	737,48	Bvul	seed	1999	0	0,00
59880	IN	NEW	B	B	62	INB62	83,15	432,65	283,15	732,65	Bvul	seed	1999	0	0,00
59881	IN	NEW	B	B	63	INB63	85,38	432,47	285,38	732,47	Jcom	seed	1999	0	0,00
59882	IN	NEW	B	B	64	INB64	88,28	427,38	288,28	727,38	Bvul	seed	1999	0	0,00
59883	IN	NEW	B	B	65	INB65	87,56	419,12	287,56	719,12	Jcom	seed	1999	0	0,00
59884	IN	NEW	B	B	66	INB66	96,32	420,66	296,32	720,66	Jcom	seed	1999	0	0,00
59885	IN	NEW	B	B	67	INB67	100,99	415,99	300,99	715,99	Bvul	seed	1999	0	0,00
59886	IN	NEW	B	B	68	INB68	97,35	408,91	297,35	708,91	Jcom	seed	1999	0	0,00
59887	IN	NEW	B	B	69	INB69	105,87	410,17	305,87	710,17	Jcom	seed	1999	0	0,00
59888	IN	NEW	B	B	70	INB70	112,54	411,96	312,54	711,96	Jcom	seed	1999	0	0,00
59889	IN	NEW	B	B	71	INB71	47,48	324,86	247,48	624,86	Rsax	seed	1999	0	0,00
59890	IN	NEW	B	B	72	INB72	59,24	312,78	259,24	612,78	Rsax	seed	1999	1	6,02
59891	IN	NEW	B	B	73	INB73	59,76	300,58	259,76	600,58	Rsax	seed	1999	0	0,00
59892	IN	NEW	P	P	1	INP1	50,83	219,03	250,83	519,03	Pnig	seed	1999	9	54,22
59893	IN	NEW	P	P	2	INP2	51,14	228,53	251,14	528,53	Pnig	seed	1999	6	36,14
59894	IN	NEW	P	P	3	INP3	52,05	245,21	252,05	545,21	Pnig	seed	1999	3	18,07
59895	IN	NEW	P	P	4	INP4	45,68	268,97	245,68	568,97	Pnig	seed	1999	0	0,00
59896	IN	NEW	P	P	5	INP5	34,9	269,7	234,90	569,70	Pnig	seed	1999	0	0,00
59897	IN	NEW	P	P	6	INP6	37,77	280,42	237,77	580,42	Pnig	seed	1999	2	12,05
59898	IN	NEW	P	P	7	INP7	27,2	283,04	227,20	583,04	Pnig	seed	1999	3	18,07
59899	IN	NEW	P	P	8	INP8	14,76	302,11	214,76	602,11	Pnig	seed	1999	3	18,07
59900	IN	NEW	P	P	9	INP9	-3,42	311,26	196,58	611,26	Pnig	seed	1999	2	12,05
59901	IN	NEW	P	P	10	INP10	2,03	317,98	202,03	617,98	Pnig	seed	1999	2	12,05
59902	IN	NEW	P	P	11	INP11	26,49	326,43	226,49	626,43	Pnig	seed	1999	4	24,10
59903	IN	NEW	P	P	12	INP12	12,73	342,83	212,73	642,83	Pnig	seed	1999	0	0,00
59904	IN	NEW	P	P	13	INP13	33,43	363,61	233,43	663,61	Pnig	seed	1999	2	12,05
59905	IN	NEW	P	P	14	INP14	62,9	350,11	262,90	650,11	Pnig	seed	1999	0	0,00
59906	IN	NEW	P	P	15	INP15	73,5	362,75	273,50	662,75	Pnig	seed	1999	4	24,10
59907	IN	NEW	P	P	16	INP16	60,18	393,71	260,18	693,71	Pnig	seed	1999	0	0,00
59908	IN	NEW	P	P	17	INP17	60,18	402,71	260,18	702,71	Pnig	seed	1999	0	0,00
